Year,Round,Team1,Team2,Team1_Seed,Team2_Seed,SeedDiff,Team1_AdjEM,Team2_AdjEM,Team1_AdjO,Team2_AdjO,Team1_AdjD,Team2_AdjD,Team1_AdjT,Team2_AdjT,Team1_Luck,Team2_Luck,Team1_SOS,Team2_SOS,Team1_NCSOS,Team2_NCSOS,Team1_KenPomRank,Team2_KenPomRank,Team1_ChampOdds,Team2_ChampOdds,Team1_FFOdds,Team2_FFOdds,Team1_E8Odds,Team2_E8Odds,Team1_Won,RelativeAdjEM,RelativeAdjO,RelativeAdjD,RelativeAdjT,RelativeLuck,RelativeSOS,RelativeNCSOS,RelativeKenPomRank,RelativeChampOdds,Team1_ChampProb,Team2_ChampProb,RelativeChampProb,RelativeFFOdds,Team1_FFProb,Team2_FFProb,RelativeFFProb,RelativeE8Odds,Team1_OffDefRatio,Team2_OffDefRatio,RelativeOffDefRatio,Team1_ExpectedOutput,Team2_ExpectedOutput,RelativeExpectedOutput,RelativeMomentum,RelativeVolatility,RelativeELO
2019,R32,Team_1,Team_2,1,11,-10,13.683954419629467,2.6149269726236195,119.34174389508672,108.50951533760689,98.83874719810112,102.7323789672168,69.78399229671533,67.66815975776778,0.0435724018672115,0.0040607188601827,6.279765324069673,-0.3321489121175679,5.33375918015513,3.921356434877652,26,47,169,583,105,781,48,113,1,11.069027447005848,10.832228557479837,-3.893631769115686,2.1158325389475436,0.0395116830070288,6.611914236187241,1.4124027452774777,21,414,0.591715976331361,0.17152658662092624,0.42018938971043474,676,0.9523809523809523,0.12804097311139565,0.8243399792695567,65,1.2074388565032268,1.0562348154347097,0.15120404106851715,83.28143336651306,73.42639219103137,9.855041175481688,-0.6336885604791609,0.9647450658371546,10.708208013944457
2019,R32,Team_2,Team_1,11,1,10,2.6149269726236195,13.683954419629467,108.50951533760689,119.34174389508672,102.7323789672168,98.83874719810112,67.66815975776778,69.78399229671533,0.0040607188601827,0.0435724018672115,-0.3321489121175679,6.279765324069673,3.921356434877652,5.33375918015513,47,26,583,169,781,105,113,48,0,-11.069027447005848,-10.832228557479837,3.893631769115686,-2.1158325389475436,-0.0395116830070288,-6.611914236187241,-1.4124027452774777,-21,-414,0.17152658662092624,0.591715976331361,-0.42018938971043474,-676,0.12804097311139565,0.9523809523809523,-0.8243399792695567,-65,1.0562348154347097,1.2074388565032268,-0.15120404106851715,73.42639219103137,83.28143336651306,-9.855041175481688,-1.7428191362631575,0.4482013266681499,-68.0948303725799
2019,R32,Team_3,Team_4,3,12,-9,11.829082950385176,13.410255196567515,116.1960255111336,102.28931336720323,94.26633830958043,112.28165376363565,72.45678139355543,69.16547059504681,0.0079357180686525,0.0041516732734469,8.31495711304225,-0.8189989882222428,5.434099378420455,4.581924393804557,13,49,180,971,120,438,28,105,1,-1.581172246182339,13.906712143930363,-18.015315454055212,3.2913107985086185,0.0037840447952055996,9.133956101264493,0.8521749846158979,36,791,0.5555555555555556,0.10298661174047374,0.45256894381508184,318,0.8333333333333334,0.228310502283105,0.6050228310502284,77,1.2326353987521377,0.911006472905473,0.3216289258466647,84.19190019260198,70.74888495886823,13.443015233733746,0.03388840876708716,-0.06399886822567386,-108.60847567742869
2019,R32,Team_4,Team_3,12,3,9,13.410255196567515,11.829082950385176,102.28931336720323,116.1960255111336,112.28165376363565,94.26633830958043,69.16547059504681,72.45678139355543,0.0041516732734469,0.0079357180686525,-0.8189989882222428,8.31495711304225,4.581924393804557,5.434099378420455,49,13,971,180,438,120,105,28,0,1.581172246182339,-13.906712143930363,18.015315454055212,-3.2913107985086185,-0.0037840447952055996,-9.133956101264493,-0.8521749846158979,-36,-791,0.10298661174047374,0.5555555555555556,-0.45256894381508184,-318,0.228310502283105,0.8333333333333334,-0.6050228310502284,-77,0.911006472905473,1.2326353987521377,-0.3216289258466647,70.74888495886823,84.19190019260198,-13.443015233733746,1.429007701682534,-0.867250024482301,-343.31342710388293
2019,R32,Team_5,Team_6,5,12,-7,8.086389711290023,9.798159199052687,119.37754349316462,107.44864158366356,90.99082159674732,104.59259092866674,67.4236908875431,67.66770689270389,0.0191561832659344,0.0098145056550684,6.528630878894245,-0.6036468573843544,5.5014208540091944,1.5203597459958604,20,31,195,1172,93,468,49,217,1,-1.7117694877626644,11.928901909501064,-13.601769331919414,-0.24401600516078759,0.009341677610866,7.132277736278599,3.981061108013334,11,977,0.5128205128205128,0.08532423208191127,0.4274962807386015,375,1.075268817204301,0.21367521367521367,0.8615936035290873,168,1.3119734649965185,1.027306433750596,0.2846670312459225,80.48874591397363,72.70803184702541,7.780714066948221,0.7277111091515002,0.03032549279365433,-101.68880653596915
2019,R32,Team_6,Team_5,12,5,7,9.798159199052687,8.086389711290023,107.44864158366356,119.37754349316462,104.59259092866674,90.99082159674732,67.66770689270389,67.4236908875431,0.0098145056550684,0.0191561832659344,-0.6036468573843544,6.528630878894245,1.5203597459958604,5.5014208540091944,31,20,1172,195,468,93,217,49,0,1.7117694877626644,-11.928901909501064,13.601769331919414,0.24401600516078759,-0.009341677610866,-7.132277736278599,-3.981061108013334,-11,-977,0.08532423208191127,0.5128205128205128,-0.4274962807386015,-375,0.21367521367521367,1.075268817204301,-0.8615936035290873,-168,1.027306433750596,1.3119734649965185,-0.2846670312459225,72.70803184702541,80.48874591397363,-7.780714066948221,-0.46570302984713285,0.12144298087020705,-1.9028339280074251
2019,R32,Team_7,Team_8,4,13,-9,16.60420951777231,2.4701091494740424,112.36325474948715,105.83582682747098,93.99333411604832,104.70065105485794,67.33321163772041,67.43932798164215,0.032437319879101,0.0042729025865271,10.453965625925663,1.8044881697656152,6.219667975727969,2.5066766683126036,7,84,484,1182,86,340,26,263,1,14.134100368298268,6.527427922016173,-10.707316938809626,-0.10611634392174096,0.0281644172925739,8.649477456160048,3.7129913074153653,77,698,0.2066115702479339,0.08460236886632826,0.12200920138160563,254,1.1627906976744187,0.29411764705882354,0.8686730506155951,237,1.1954385468522537,1.0108421080592733,0.18459643879298038,75.65778812350312,71.37497037626096,4.282817747242163,-0.06055012459251739,-0.7743548638942973,20.034263286833117
2019,R32,Team_8,Team_7,13,4,9,2.4701091494740424,16.60420951777231,105.83582682747098,112.36325474948715,104.70065105485794,93.99333411604832,67.43932798164215,67.33321163772041,0.0042729025865271,0.032437319879101,1.8044881697656152,10.453965625925663,2.5066766683126036,6.219667975727969,84,7,1182,484,340,86,263,26,0,-14.134100368298268,-6.527427922016173,10.707316938809626,0.10611634392174096,-0.0281644172925739,-8.649477456160048,-3.7129913074153653,-77,-698,0.08460236886632826,0.2066115702479339,-0.12200920138160563,-254,0.29411764705882354,1.1627906976744187,-0.8686730506155951,-237,1.0108421080592733,1.1954385468522537,-0.18459643879298038,71.37497037626096,75.65778812350312,-4.282817747242163,-0.027567537626173696,0.4429358750600828,-102.96542223277778
2019,R32,Team_9,Team_10,1,13,-12,20.0055966195413,10.136756215592074,114.69714836627564,107.54125302063396,93.22256985292957,106.290139829414,69.53932490627486,68.62559128268401,0.019633271591903,-0.0043983973096682,6.986474436643791,1.270352621487468,5.303188340686745,0.2564826508769091,24,86,275,1627,183,572,50,181,1,9.868840403949227,7.155895345641682,-13.067569976484435,0.9137336235908435,0.0240316689015712,5.716121815156322,5.046705689809836,62,1352,0.36363636363636365,0.06146281499692686,0.3021735486394368,389,0.546448087431694,0.17482517482517482,0.37162291260651925,131,1.2303581476805987,1.011770736149448,0.2185874115311508,79.75962266065655,73.80082075821734,5.958801902439205,1.2332706407042968,0.41139399797259957,-260.77629609999417
2019,R32,Team_10,Team_9,13,1,12,10.136756215592074,20.0055966195413,107.54125302063396,114.69714836627564,106.290139829414,93.22256985292957,68.62559128268401,69.53932490627486,-0.0043983973096682,0.019633271591903,1.270352621487468,6.986474436643791,0.2564826508769091,5.303188340686745,86,24,1627,275,572,183,181,50,0,-9.868840403949227,-7.155895345641682,13.067569976484435,-0.9137336235908435,-0.0240316689015712,-5.716121815156322,-5.046705689809836,-62,-1352,0.06146281499692686,0.36363636363636365,-0.3021735486394368,-389,0.17482517482517482,0.546448087431694,-0.37162291260651925,-131,1.011770736149448,1.2303581476805987,-0.2185874115311508,73.80082075821734,79.75962266065655,-5.958801902439205,-0.6650097724007366,1.9900191255993478,13.272954254471664
2019,S16,Team_1,Team_2,4,9,-5,11.95551257013365,4.283215526379921,118.68922809411532,108.16930696215688,95.60470671602508,104.67332680672448,67.73771091999106,66.88250616419259,0.0258989864108524,-0.0047729960156346,7.293816418499058,-2.368995154657542,8.544530925415252,1.3744165108082695,18,98,143,1232,149,261,81,208,1,7.672297043753728,10.51992113195844,-9.068620090699397,0.8552047557984679,0.030671982426487,9.662811573156599,7.170114414606982,80,1089,0.6993006993006993,0.08116883116883117,0.6181318681318682,112,0.6711409395973155,0.3831417624521073,0.2879991771452082,127,1.2414580010862672,1.0333989590479684,0.20805904203829884,80.39736621956065,72.34634339672898,8.05102282283167,0.2460536672158101,-0.42962247651826097,13.745558421569154
2019,S16,Team_2,Team_1,9,4,5,4.283215526379921,11.95551257013365,108.16930696215688,118.68922809411532,104.67332680672448,95.60470671602508,66.88250616419259,67.73771091999106,-0.0047729960156346,0.0258989864108524,-2.368995154657542,7.293816418499058,1.3744165108082695,8.544530925415252,98,18,1232,143,261,149,208,81,0,-7.672297043753728,-10.51992113195844,9.068620090699397,-0.8552047557984679,-0.030671982426487,-9.662811573156599,-7.170114414606982,-80,-1089,0.08116883116883117,0.6993006993006993,-0.6181318681318682,-112,0.3831417624521073,0.6711409395973155,-0.2879991771452082,-127,1.0333989590479684,1.2414580010862672,-0.20805904203829884,72.34634339672898,80.39736621956065,-8.05102282283167,-0.06645004050900517,1.0281836081738973,-8.616613129327877
2019,S16,Team_3,Team_4,3,12,-9,7.389204274836688,11.412976415317264,111.60226796108496,102.586563007707,95.98815765252428,108.60814173745432,68.76599207623494,68.14482712161251,0.0136558214899765,-0.0212560200063096,8.94553327554327,-0.5441054387568695,5.6053761027711335,0.8224498222074214,3,99,490,819,161,232,22,271,1,-4.023772140480576,9.015704953377963,-12.619984084930039,0.6211649546224294,0.0349118414962861,9.489638714300138,4.7829262805637125,96,329,0.20408163265306123,0.1221001221001221,0.08198151055293913,71,0.6211180124223602,0.43103448275862066,0.19008352966373954,249,1.1626670486278476,0.9445568386180138,0.21811021000983388,76.74440674301817,69.90743601160602,6.836970731412151,1.4008379127574055,-1.1274172092412642,-62.72100481373059
2019,S16,Team_4,Team_3,12,3,9,11.412976415317264,7.389204274836688,102.586563007707,111.60226796108496,108.60814173745432,95.98815765252428,68.14482712161251,68.76599207623494,-0.0212560200063096,0.0136558214899765,-0.5441054387568695,8.94553327554327,0.8224498222074214,5.6053761027711335,99,3,819,490,232,161,271,22,0,4.023772140480576,-9.015704953377963,12.619984084930039,-0.6211649546224294,-0.0349118414962861,-9.489638714300138,-4.7829262805637125,-96,-329,0.1221001221001221,0.20408163265306123,-0.08198151055293913,-71,0.43103448275862066,0.6211180124223602,-0.19008352966373954,-249,0.9445568386180138,1.1626670486278476,-0.21811021000983388,69.90743601160602,76.74440674301817,-6.836970731412151,0.3105532848711285,0.7731726914665686,33.7030728692046
2019,S16,Team_5,Team_6,1,11,-10,13.418068826729977,5.506151827959768,117.14103967336048,105.18822411177176,93.74917746003624,103.72599746819373,69.99096728261327,68.09712454972448,0.0240810028729823,0.0032169035140359,6.09267483992835,2.6882907349551144,5.302003082198147,3.2669404825813366,23,39,407,533,168,735,76,126,1,7.9119169987702085,11.952815561588721,-9.976820008157489,1.8938427328887855,0.0208640993589464,3.4043841049732353,2.0350625996168104,16,126,0.2457002457002457,0.18761726078799248,0.05808298491225322,567,0.5952380952380952,0.1360544217687075,0.4591836734693877,50,1.2495153861301431,1.0140970121210586,0.2354183740090845,81.98814675229477,71.63015598503654,10.35799076725823,-0.6969391201918883,0.446140014433201,-191.193653675709
2019,S16,Team_6,Team_5,11,1,10,5.506151827959768,13.418068826729977,105.18822411177176,117.14103967336048,103.72599746819373,93.74917746003624,68.09712454972448,69.99096728261327,0.0032169035140359,0.0240810028729823,2.6882907349551144,6.09267483992835,3.2669404825813366,5.302003082198147,39,23,533,407,735,168,126,76,0,-7.9119169987702085,-11.952815561588721,9.976820008157489,-1.8938427328887855,-0.0208640993589464,-3.4043841049732353,-2.0350625996168104,-16,-126,0.18761726078799248,0.2457002457002457,-0.05808298491225322,-567,0.1360544217687075,0.5952380952380952,-0.4591836734693877,-50,1.0140970121210586,1.2495153861301431,-0.2354183740090845,71.63015598503654,81.98814675229477,-10.35799076725823,-0.754082960739658,-0.4923367999188704,76.3481291277549
2019,S16,Team_7,Team_8,5,12,-7,30.58265701713022,2.2224866580817744,117.9339561821195,103.21268889506185,94.86298751137892,105.39050119670311,66.53029857228081,71.79461633263676,0.0261166432220967,0.0031387795099952,5.371088905326685,0.9325125175289644,7.679391456461522,1.0418039846311795,9,86,261,915,70,795,61,199,1,28.360170359048446,14.721267287057657,-10.527513685324195,-5.264317760355951,0.0229778637121015,4.4385763877977205,6.637587471830342,77,654,0.3831417624521073,0.1092896174863388,0.2738521449657685,725,1.4285714285714286,0.12578616352201258,1.302785265049416,138,1.243203058178757,0.9793357819071706,0.26386727627158635,78.46181316606693,74.10115399880765,4.360659167259286,-1.547336052026617,1.4614484918911101,-186.0105040963189
2019,S16,Team_8,Team_7,12,5,7,2.2224866580817744,30.58265701713022,103.21268889506185,117.9339561821195,105.39050119670311,94.86298751137892,71.79461633263676,66.53029857228081,0.0031387795099952,0.0261166432220967,0.9325125175289644,5.371088905326685,1.0418039846311795,7.679391456461522,86,9,915,261,795,70,199,61,0,-28.360170359048446,-14.721267287057657,10.527513685324195,5.264317760355951,-0.0229778637121015,-4.4385763877977205,-6.637587471830342,-77,-654,0.1092896174863388,0.3831417624521073,-0.2738521449657685,-725,0.12578616352201258,1.4285714285714286,-1.302785265049416,-138,0.9793357819071706,1.243203058178757,-0.26386727627158635,74.10115399880765,78.46181316606693,-4.360659167259286,1.9133540713309778,0.11515219586375941,50.3658131373836
2019,S16,Team_9,Team_10,3,16,-13,22.917824140527323,0.651625383500376,112.2322012012768,109.22287284250096,96.35434928250189,105.40953633720044,65.26580006688141,64.79373035589164,0.0242945314232728,-0.0086045627917729,6.88571928288968,1.2436316695754903,4.780652996785184,-0.9232471235167408,4,98,245,1618,92,722,72,137,1,22.266198757026945,3.009328358775832,-9.05518705469855,0.47206971098977135,0.0328990942150457,5.642087613314189,5.703900120301925,94,1373,0.40816326530612246,0.06180469715698393,0.3463585681491385,630,1.0869565217391304,0.13850415512465375,0.9484523666144766,65,1.1647860427371322,1.0361763900858252,0.12860965265130697,73.24924404668539,70.76957371652847,2.479670330156921,-1.2144689014847958,3.054731592830295,-90.69917683719983
2019,S16,Team_10,Team_9,16,3,13,0.651625383500376,22.917824140527323,109.22287284250096,112.2322012012768,105.40953633720044,96.35434928250189,64.79373035589164,65.26580006688141,-0.0086045627917729,0.0242945314232728,1.2436316695754903,6.88571928288968,-0.9232471235167408,4.780652996785184,98,4,1618,245,722,92,137,72,0,-22.266198757026945,-3.009328358775832,9.05518705469855,-0.47206971098977135,-0.0328990942150457,-5.642087613314189,-5.703900120301925,-94,-1373,0.06180469715698393,0.40816326530612246,-0.3463585681491385,-630,0.13850415512465375,1.0869565217391304,-0.9484523666144766,-65,1.0361763900858252,1.1647860427371322,-0.12860965265130697,70.76957371652847,73.24924404668539,-2.479670330156921,-1.8725317728691606,-1.0774481712141952,-110.91088264686762
2019,E8,Team_1,Team_2,6,11,-5,23.777450202620216,-0.1840426114346394,120.17226628079136,101.12258821396624,91.65666234617728,103.27879194744088,69.5712028724123,69.74253895083203,0.012813376049345,0.0143332078806613,3.602857440150551,-0.717169170442495,3.619709539420762,0.0618705728201255,12,34,154,1674,144,212,36,205,1,23.961492814054854,19.049678066825123,-11.622129601263595,-0.17133607841972776,-0.0015198318313162998,4.320026610593046,3.5578389666006367,22,1520,0.6493506493506493,0.05973715651135006,0.5896134928392993,68,0.6944444444444444,0.4716981132075472,0.22274633123689724,169,1.3111132699433645,0.9791224926936408,0.3319907772497237,83.60529117058488,70.52546047321488,13.07983069737,-1.5518428067229775,-0.4744891090164151,-33.05934385545351
2019,E8,Team_2,Team_1,11,6,5,-0.1840426114346394,23.777450202620216,101.12258821396624,120.17226628079136,103.27879194744088,91.65666234617728,69.74253895083203,69.5712028724123,0.0143332078806613,0.012813376049345,-0.717169170442495,3.602857440150551,0.0618705728201255,3.619709539420762,34,12,1674,154,212,144,205,36,0,-23.961492814054854,-19.049678066825123,11.622129601263595,0.17133607841972776,0.0015198318313162998,-4.320026610593046,-3.5578389666006367,-22,-1520,0.05973715651135006,0.6493506493506493,-0.5896134928392993,-68,0.4716981132075472,0.6944444444444444,-0.22274633123689724,-169,0.9791224926936408,1.3111132699433645,-0.3319907772497237,70.52546047321488,83.60529117058488,-13.07983069737,-0.9436711307500414,1.6694580454283385,-108.94851112112553
2019,E8,Team_3,Team_4,8,16,-8,13.397505411687394,8.383989250710487,112.6987786440694,107.4922736791787,101.4517718295586,106.68446120358884,68.61442826468948,69.70944353005378,0.0003441677890383,-0.0070873078535829,10.20071580983782,0.9453838240460832,4.861208057084825,-1.7943210091404307,22,43,449,950,63,489,42,130,1,5.013516160976907,5.206504964890712,-5.232689374030244,-1.095015265364296,0.0074314756426212,9.255331985791738,6.655529066225256,21,501,0.22271714922049,0.10526315789473684,0.11745399132575315,426,1.5873015873015872,0.20449897750511248,1.3828026097964747,88,1.1108606248238428,1.0075719787725064,0.10328864605133647,77.32762262791618,74.93226581955793,2.395356808358258,1.064259189114104,-2.7546682243191314,-75.69812124883661
2019,E8,Team_4,Team_3,16,8,8,8.383989250710487,13.397505411687394,107.4922736791787,112.6987786440694,106.68446120358884,101.4517718295586,69.70944353005378,68.61442826468948,-0.0070873078535829,0.0003441677890383,0.9453838240460832,10.20071580983782,-1.7943210091404307,4.861208057084825,43,22,950,449,489,63,130,42,0,-5.013516160976907,-5.206504964890712,5.232689374030244,1.095015265364296,-0.0074314756426212,-9.255331985791738,-6.655529066225256,-21,-501,0.10526315789473684,0.22271714922049,-0.11745399132575315,-426,0.20449897750511248,1.5873015873015872,-1.3828026097964747,-88,1.0075719787725064,1.1108606248238428,-0.10328864605133647,74.93226581955793,77.32762262791618,-2.395356808358258,0.18766868245306867,0.6697621716056317,-146.91382866314143
2019,E8,Team_5,Team_6,5,10,-5,17.38005554823104,4.617335176118301,115.89345929762476,105.18239231675608,91.7292816007548,110.59658953369669,65.63481383191959,65.60516462114158,0.023687194463378,0.0010311131505405,8.129568481679517,0.6467137616512578,4.678975713320427,2.6264114490153463,26,63,263,741,129,244,36,162,1,12.76272037211274,10.71106698086868,-18.867307932941884,0.029649210778003976,0.0226560813128375,7.482854720028259,2.0525642643050808,37,478,0.38022813688212925,0.1349527665317139,0.24527537035041536,115,0.7751937984496124,0.4098360655737705,0.36535773287584195,126,1.2634292700780414,0.9510455318760891,0.3123837382019523,76.06645625336752,69.00508163186281,7.0613746215047115,-0.02324178924102053,-0.9238342680664802,-293.97711994629947
